"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
6795, 1951.55116612029, 650.469639835509, 11244.289905616, 12187.3936302324, 32.9207840013821, 33.5617337002865, 239.134487311277
6796, 1843.40533624711, 606.753614463228, 11244.289905616, 12187.3936302324, 30.5831735496347, 26.074810430557, 239.134487311277
6797, 2330.22871602115, 783.457029523068, 11244.289905616, 12187.3936302324, 33.9897693729453, 39.5870499670932, 239.134487311277
6798, 6893.26349162246, 2530.41352664894, 11244.289905616, 12187.3936302324, 98.0998920869203, 298.32748209728, 239.134487311277
6799, 7465.49093904119, 2767.6853261344, 11244.289905616, 12187.3936302324, 110.921535260824, 350.263366078749, 239.134487311277
6800, 8796.40642765317, 3379.74640406972, 11244.289905616, 12187.3936302324, 146.768833381207, 492.857153527655, 239.134487311277
6801, 8813.20087321071, 3503.2006177097, 11244.289905616, 12187.3936302324, 150.750095900759, 512.641594536749, 239.134487311277
6802, 9111.65915276814, 3742.5398156133, 11244.289905616, 12187.3936302324, 163.68493049018, 568.531828603192, 239.134487311277
6803, 9272.54904920682, 3923.58391072948, 11244.289905616, 12187.3936302324, 173.955510653945, 614.29222632061, 239.134487311277
6804, 8626.00330960556, 3706.34281237264, 11244.289905616, 12187.3936302324, 158.581277293909, 555.008388867193, 239.134487311277
6805, 9484.45952817445, 4124.72778976974, 11244.289905616, 12187.3936302324, 186.813163358042, 670.621035432884, 239.134487311277
6806, 9721.80242809735, 4169.95122634359, 11244.289905616, 12187.3936302324, 190.634154035974, 683.227231980894, 239.134487311277
6807, 9824.02843428775, 4157.84263741406, 11244.289905616, 12187.3936302324, 190.70098856503, 681.033059807005, 239.134487311277
6808, 9960.21037877945, 4109.75251029224, 11244.289905616, 12187.3936302324, 189.668233626615, 672.480122510099, 239.134487311277
6809, 9088.23666309357, 3621.32043103064, 11244.289905616, 12187.3936302324, 158.46135408988, 543.854841078902, 239.134487311277
6810, 8330.38041072783, 3177.6177668927, 11244.289905616, 12187.3936302324, 133.774180770159, 441.429650607115, 239.134487311277
6811, 8377.95239911694, 3152.1342138853, 11244.289905616, 12187.3936302324, 134.333857297277, 442.443623103559, 239.134487311277
6812, 7746.50216465379, 2881.95772450135, 11244.289905616, 12187.3936302324, 117.745561024562, 378.026725305019, 239.134487311277
6813, 6912.54480746494, 2544.33178508151, 11244.289905616, 12187.3936302324, 100.718531295141, 307.697242697153, 239.134487311277
6814, 209.598848776632, 46.5339787260395, 11244.289905616, 12187.3936302324, 25.1469628289098, 2.07019854257215, 239.134487311277
6815, 3961.86989550968, 1374.54410103863, 11244.289905616, 12187.3936302324, 49.5386307293736, 104.243780359503, 239.134487311277
6816, 761.986548963708, 236.296241486211, 11244.289905616, 12187.3936302324, 25.9564221918054, 5.51825350603625, 239.134487311277
6817, 2890.52242891971, 989.485195706093, 11244.289905616, 12187.3936302324, 39.8324008801704, 64.5318544296282, 239.134487311277
6818, 1707.97163182558, 563.377063060173, 11244.289905616, 12187.3936302324, 30.4363563668912, 25.0923680562306, 239.134487311277
6819, 2255.36552395193, 757.11358745188, 11244.289905616, 12187.3936302324, 33.6920479209915, 38.2412872476895, 239.134487311277
6820, 1281.02215172705, 411.925974790719, 11244.289905616, 12187.3936302324, 27.9729653562999, 14.1103157744643, 239.134487311277
6821, 2672.64070649114, 909.693913272035, 11244.289905616, 12187.3936302324, 36.4457134054004, 51.3399948969705, 239.134487311277
6822, 6743.41615836877, 2465.3746422425, 11244.289905616, 12187.3936302324, 95.2154399314676, 286.091402431736, 239.134487311277
6823, 7459.39200769309, 2765.32725770642, 11244.289905616, 12187.3936302324, 110.790091893284, 349.821766622721, 239.134487311277
6824, 8756.43008824211, 3366.97057820383, 11244.289905616, 12187.3936302324, 145.860135037182, 489.642974709594, 239.134487311277
6825, 8662.33730951495, 3433.34736098048, 11244.289905616, 12187.3936302324, 146.235364613727, 494.710641864401, 239.134487311277
6826, 8551.80359439314, 3482.9782075266, 11244.289905616, 12187.3936302324, 147.085349464319, 501.489255041797, 239.134487311277
6827, 8430.40806570659, 3552.83822812462, 11244.289905616, 12187.3936302324, 149.69513727393, 516.850500723266, 239.134487311277
6828, 7784.21272246558, 3339.35093142394, 11244.289905616, 12187.3936302324, 135.876379067937, 463.267505978151, 239.134487311277
6829, 8525.53265258198, 3649.74791658725, 11244.289905616, 12187.3936302324, 155.514006128175, 542.644781817591, 239.134487311277
6830, 8643.12895217893, 3685.78885258849, 11244.289905616, 12187.3936302324, 158.018983508568, 552.214109231926, 239.134487311277
6831, 8960.26939369463, 3724.01729539201, 11244.289905616, 12187.3936302324, 161.841678506198, 563.684929014386, 239.134487311277
6832, 9258.76512936672, 3770.89286508537, 11244.289905616, 12187.3936302324, 166.78154459149, 580.399668206411, 239.134487311277
6833, 8826.63792759457, 3469.04759402671, 11244.289905616, 12187.3936302324, 149.617718276781, 507.491128916013, 239.134487311277
6834, 8236.48341372014, 3131.1718800647, 11244.289905616, 12187.3936302324, 131.161495025406, 430.934144328657, 239.134487311277
6835, 8275.32112766176, 3108.51081676009, 11244.289905616, 12187.3936302324, 131.605503076831, 431.677594291611, 239.134487311277
6836, 7669.63583052289, 2850.4586020589, 11244.289905616, 12187.3936302324, 115.883390363498, 370.728957997109, 239.134487311277
6837, 6554.48493229335, 2395.55769659761, 11244.289905616, 12187.3936302324, 93.5752663335848, 276.866991257381, 239.134487311277
6838, 271.087742487303, 66.898781833167, 11244.289905616, 12187.3936302324, 25.1774550695248, 2.24392736318575, 239.134487311277
6839, 3604.15097896642, 1245.3213204307, 11244.289905616, 12187.3936302324, 46.4849840871249, 91.6510697352231, 239.134487311277
6840, 1226.25393320144, 397.679081393042, 11244.289905616, 12187.3936302324, 27.6277032538716, 12.7719727262475, 239.134487311277
6841, 2470.27973613493, 830.513883620898, 11244.289905616, 12187.3936302324, 35.0166786140438, 43.8115887576591, 239.134487311277
6842, 1516.65582854386, 495.151105573814, 11244.289905616, 12187.3936302324, 28.8509041043732, 18.2385241212542, 239.134487311277
6843, 2893.51683971856, 985.796139182479, 11244.289905616, 12187.3936302324, 39.3172283369828, 61.8685294617481, 239.134487311277
6844, 899.467411193597, 279.588936311825, 11244.289905616, 12187.3936302324, 26.6423174425004, 8.43346604214117, 239.134487311277
6845, 1772.09727705838, 593.882851805706, 11244.289905616, 12187.3936302324, 31.7299273255702, 30.1198955737539, 239.134487311277
6846, 7350.98540049993, 2718.54271031492, 11244.289905616, 12187.3936302324, 108.247148756322, 340.169680640499, 239.134487311277
6847, 7445.90672942684, 2759.8103966075, 11244.289905616, 12187.3936302324, 110.485632244116, 348.770491916673, 239.134487311277
6848, 8698.76888761501, 3328.6082658245, 11244.289905616, 12187.3936302324, 143.846085159895, 481.328511099631, 239.134487311277
6849, 8604.19785582206, 3387.61933580254, 11244.289905616, 12187.3936302324, 143.901403255192, 484.771328813266, 239.134487311277
6850, 8490.63985182127, 3453.49106453772, 11244.289905616, 12187.3936302324, 145.228151422451, 493.994147948147, 239.134487311277
6851, 8554.45678596231, 3577.58927449518, 11244.289905616, 12187.3936302324, 151.579305216842, 523.312392460326, 239.134487311277
6852, 7912.53055857549, 3362.28507440446, 11244.289905616, 12187.3936302324, 137.323442942624, 468.083016707748, 239.134487311277
6853, 8547.57793272017, 3688.77643083378, 11244.289905616, 12187.3936302324, 157.778606456293, 552.897006866895, 239.134487311277
6854, 8726.14971022173, 3743.86680368372, 11244.289905616, 12187.3936302324, 161.534542717898, 567.227000502011, 239.134487311277
6855, 8995.13549896795, 3767.81022111898, 11244.289905616, 12187.3936302324, 164.198898647615, 574.232225818852, 239.134487311277
6856, 9311.53308347906, 3799.96100514346, 11244.289905616, 12187.3936302324, 168.531187023019, 587.560758337646, 239.134487311277
6857, 8800.07018541052, 3462.64970701576, 11244.289905616, 12187.3936302324, 149.02319230615, 505.229671093643, 239.134487311277
6858, 8221.89188641636, 3118.72553251462, 11244.289905616, 12187.3936302324, 130.647276787772, 428.842311632986, 239.134487311277
6859, 8253.63396038377, 3099.19324552911, 11244.289905616, 12187.3936302324, 131.005079645544, 429.310958947014, 239.134487311277
6860, 7645.84948767345, 2839.22250205051, 11244.289905616, 12187.3936302324, 115.135916734088, 367.936157064158, 239.134487311277
6861, 6052.11265697151, 2195.78618688545, 11244.289905616, 12187.3936302324, 83.4397732011693, 237.910051871654, 239.134487311277
6862, 403.315681043538, 111.359830310587, 11244.289905616, 12187.3936302324, 25.4070034900298, 3.33376165844735, 239.134487311277
6863, 3245.10449766517, 1112.09720468685, 11244.289905616, 12187.3936302324, 42.5433197148082, 75.2100174405215, 239.134487311277
6864, 1634.18056796055, 537.862331788918, 11244.289905616, 12187.3936302324, 29.7612403143565, 22.3320673410427, 239.134487311277
6865, 911.505068170717, 286.193474179321, 11244.289905616, 12187.3936302324, 26.5760452164359, 7.92033817979578, 239.134487311277
6866, 1406.08901913648, 456.024944498498, 11244.289905616, 12187.3936302324, 28.3537487096605, 16.706503634054, 239.134487311277
6867, 1993.99398118546, 668.219425910424, 11244.289905616, 12187.3936302324, 33.0633429000724, 36.2218180474643, 239.134487311277
6868, 1121.36150861401, 360.209396640816, 11244.289905616, 12187.3936302324, 27.80037553868, 13.7645340637835, 239.134487311277
6869, 1714.86085539949, 567.193505254205, 11244.289905616, 12187.3936302324, 30.936541092961, 27.7741866019639, 239.134487311277
6870, 7444.8788609309, 2752.72261896531, 11244.289905616, 12187.3936302324, 109.66719575344, 346.495147253474, 239.134487311277
6871, 6148.2149417428, 2226.39312219544, 11244.289905616, 12187.3936302324, 83.7084269781481, 239.767148058469, 239.134487311277
6872, 7453.58639595798, 2801.20642444461, 11244.289905616, 12187.3936302324, 111.290955642869, 351.997294549893, 239.134487311277
6873, 7196.25224934294, 2796.73620413875, 11244.289905616, 12187.3936302324, 107.66178290737, 340.255277877714, 239.134487311277
6874, 6981.61665352825, 2823.05476467274, 11244.289905616, 12187.3936302324, 106.942622785691, 340.739941810241, 239.134487311277
6875, 7006.25340867294, 2905.42656506368, 11244.289905616, 12187.3936302324, 110.687871996816, 358.274875289356, 239.134487311277
6876, 6891.68522691705, 2951.34317453855, 11244.289905616, 12187.3936302324, 112.864918821076, 370.456394650496, 239.134487311277
6877, 6826.51972157103, 2960.31193184444, 11244.289905616, 12187.3936302324, 113.428306490403, 373.921633927108, 239.134487311277
6878, 6403.54556192293, 2738.61514487059, 11244.289905616, 12187.3936302324, 101.50629239951, 324.672978934064, 239.134487311277
6879, 6502.38043472671, 2747.34713275388, 11244.289905616, 12187.3936302324, 101.864814667455, 325.303900231059, 239.134487311277
6880, 6753.98602768087, 2718.41290039909, 11244.289905616, 12187.3936302324, 101.315980698271, 318.727004762007, 239.134487311277
6881, 7058.501177791, 2741.58492470426, 11244.289905616, 12187.3936302324, 104.477905527108, 328.922534104307, 239.134487311277
6882, 66.5544410349145, 33.2985337436842, 11244.289905616, 12187.3936302324, 25.2071284574087, 2.27397777919627, 239.134487311277
6883, 192.586405814885, 40.8184900436998, 11244.289905616, 12187.3936302324, 25.1249847055455, 1.96734759530979, 239.134487311277
6884, 197.931940141612, 42.5208058475484, 11244.289905616, 12187.3936302324, 25.1286963653611, 1.98603197312886, 239.134487311277
6885, 1215.89470693512, 391.18668831686, 11244.289905616, 12187.3936302324, 28.2692109821161, 15.7719236492595, 239.134487311277
6886, 583.745606197475, 172.119737012296, 11244.289905616, 12187.3936302324, 25.5715453956445, 4.13302135903095, 239.134487311277
6887, 406.21371234001, 112.141730665747, 11244.289905616, 12187.3936302324, 25.3251241556468, 2.91305148416535, 239.134487311277
6888, 305.414122234971, 81.6106167584497, 11244.289905616, 12187.3936302324, 25.2246104902082, 2.26796752140088, 239.134487311277
6889, 792.761945408103, 246.980072079791, 11244.289905616, 12187.3936302324, 26.6115953797154, 8.73307411770131, 239.134487311277
6890, 1064.06128768163, 336.818781395774, 11244.289905616, 12187.3936302324, 27.2492248326044, 11.4459109041089, 239.134487311277
6891, 478.661027445172, 137.78945428922, 11244.289905616, 12187.3936302324, 25.3531288607242, 2.96683965631876, 239.134487311277
6892, 432.765753878747, 124.076685161118, 11244.289905616, 12187.3936302324, 25.4564180221791, 3.37456524197754, 239.134487311277
6893, 429.702770339575, 121.876943930083, 11244.289905616, 12187.3936302324, 25.6400401684132, 4.08524239551277, 239.134487311277
6894, 739.5928669105, 226.40267094114, 11244.289905616, 12187.3936302324, 26.1676924028138, 6.61339250211492, 239.134487311277
6895, 1084.3968803981, 345.897501668044, 11244.289905616, 12187.3936302324, 27.221755606863, 11.9432395340993, 239.134487311277
6896, 1947.01543028016, 681.39299741908, 11244.289905616, 12187.3936302324, 33.0396992590871, 35.6736881649119, 239.134487311277
6897, 4156.99822464761, 1568.78113609399, 11244.289905616, 12187.3936302324, 54.1793162456426, 126.814698766195, 239.134487311277
6898, 5204.58879389267, 2070.6310596876, 11244.289905616, 12187.3936302324, 71.9942814514061, 200.386131025069, 239.134487311277
6899, 2785.56750766525, 1232.63325251458, 11244.289905616, 12187.3936302324, 47.2022346144306, 99.1154729439368, 239.134487311277
6900, 4101.00937588559, 1764.4325540444, 11244.289905616, 12187.3936302324, 59.4346669459484, 153.545405021734, 239.134487311277
6901, 5139.76891360836, 2169.28953979708, 11244.289905616, 12187.3936302324, 74.9527342324457, 216.923843013078, 239.134487311277
6902, 5969.56822169291, 2473.47786849716, 11244.289905616, 12187.3936302324, 89.2008651695615, 273.180564869026, 239.134487311277
6903, 5308.75269349272, 2180.43980530269, 11244.289905616, 12187.3936302324, 75.0606998650943, 216.825922278466, 239.134487311277
6904, 5048.88430397816, 2008.57631051454, 11244.289905616, 12187.3936302324, 72.3747205736625, 199.515684988797, 239.134487311277
6905, 4613.45784857047, 1739.42552238158, 11244.289905616, 12187.3936302324, 58.7633772468825, 145.869710021895, 239.134487311277
6906, 2336.91064649255, 816.106649202016, 11244.289905616, 12187.3936302324, 35.2256821890575, 45.0955274536411, 239.134487311277
6907, 611.256480760637, 183.308567263434, 11244.289905616, 12187.3936302324, 26.0215125537514, 6.35013801699543, 239.134487311277
6908, 381.651712957815, 107.176782065818, 11244.289905616, 12187.3936302324, 25.3838050593635, 3.1194321542795, 239.134487311277
6909, 215.128665697202, 50.2813280749652, 11244.289905616, 12187.3936302324, 25.0963498682317, 1.73403989553474, 239.134487311277
6910, 197.546361110257, 42.8141747676681, 11244.289905616, 12187.3936302324, 25.114591785198, 1.89050121682883, 239.134487311277
6911, 179.637333839348, 38.8850532057088, 11244.289905616, 12187.3936302324, 25.0580278453284, 1.53169149922901, 239.134487311277
6912, 190.891317240204, 41.3969314688012, 11244.289905616, 12187.3936302324, 25.0887415603261, 1.72754369608042, 239.134487311277
6913, 222.728376382875, 53.6159498357892, 11244.289905616, 12187.3936302324, 25.1058541065506, 1.72622688665478, 239.134487311277
6914, 225.015369356409, 54.9764810551244, 11244.289905616, 12187.3936302324, 25.0816726964438, 1.56485671161589, 239.134487311277
6915, 410.534093789176, 116.296140982717, 11244.289905616, 12187.3936302324, 25.3841865685548, 3.14432779879564, 239.134487311277
6916, 254.149882285931, 62.9482378803735, 11244.289905616, 12187.3936302324, 25.1315417878258, 1.91670386152588, 239.134487311277
6917, 664.479934134499, 204.009414240727, 11244.289905616, 12187.3936302324, 26.027675360413, 5.78356456323634, 239.134487311277
6918, 7172.92884547379, 2644.01178303964, 11244.289905616, 12187.3936302324, 104.248511227257, 322.870998298186, 239.134487311277
