hour, t(sec), P1 (kW), Q1 (kvar)
4737, 0.00000, 8117.77, 3392.06
4738, 0.00000, 8469.26, 3692.87
4739, 0.00000, 8687.52, 3866.89
4740, 0.00000, 7792.16, 3583.9
4741, 0.00000, 8384.39, 3873.24
4742, 0.00000, 8584.25, 3869.25
4743, 0.00000, 8898.11, 3923.72
4744, 0.00000, 9092.51, 3955.41
4745, 0.00000, 8417.84, 3557.6
4746, 0.00000, 7728.1, 3112.29
4747, 0.00000, 7954.32, 3097.08
4748, 0.00000, 7613.21, 2856.88
4749, 0.00000, 7059.77, 2599.54
4750, 0.00000, 172.656, 34.2559
4751, 0.00000, 4413.04, 1547.97
4752, 0.00000, 841.126, 265.082
4753, 0.00000, 2322.75, 785.003
4754, 0.00000, 2121.63, 707.701
4755, 0.00000, 1873.18, 626.638
4756, 0.00000, 1920.36, 636.109
4757, 0.00000, 2145.25, 715.34
4758, 0.00000, 7072.39, 2603.04
4759, 0.00000, 7268.78, 2739.72
4760, 0.00000, 8726.37, 3452.41
4761, 0.00000, 8872.63, 3657.43
4762, 0.00000, 8870.04, 3799.8
4763, 0.00000, 8746.54, 3853.17
4764, 0.00000, 8228.4, 3671.54
4765, 0.00000, 9405.47, 4250.05
4766, 0.00000, 9775.31, 4389.66
4767, 0.00000, 10052.8, 4437.88
4768, 0.00000, 10320.4, 4448.79
4769, 0.00000, 9437.15, 3962.88
4770, 0.00000, 8211.6, 3323.5
4771, 0.00000, 8236.64, 3222.07
4772, 0.00000, 7818.15, 2942.48
4773, 0.00000, 7754.66, 2888.31
4774, 0.00000, 214.639, 48.2111
4775, 0.00000, 4530.74, 1594.8
4776, 0.00000, 371.39, 104.681
4777, 0.00000, 3004.07, 1029.56
4778, 0.00000, 2242.38, 756.013
4779, 0.00000, 1088.09, 346.665
4780, 0.00000, 3047.63, 1046.63
4781, 0.00000, 1412.19, 458.429
4782, 0.00000, 7247.49, 2676.74
4783, 0.00000, 7266.7, 2747.5
4784, 0.00000, 8897.88, 3534.89
4785, 0.00000, 9021.68, 3699.64
4786, 0.00000, 9256.65, 3912.94
4787, 0.00000, 9674.17, 4241.26
4788, 0.00000, 9069.44, 4067.57
4789, 0.00000, 9875.97, 4527.1
4790, 0.00000, 10028.2, 4574.85
4791, 0.00000, 10286.5, 4570.25
4792, 0.00000, 10417, 4563.35
4793, 0.00000, 9552.31, 4050.52
4794, 0.00000, 8345.33, 3389.44
4795, 0.00000, 8372.55, 3275.49
4796, 0.00000, 7865.53, 2963.58
4797, 0.00000, 8022.31, 3000.51
4798, 0.00000, 205.831, 45.2569
4799, 0.00000, 4713.26, 1663.69
4800, 0.00000, 211.643, 54.101
4801, 0.00000, 3061.75, 1051.76
4802, 0.00000, 1759.88, 583.1
4803, 0.00000, 2692.01, 910.876
4804, 0.00000, 1822.82, 602.17
4805, 0.00000, 2034.13, 678.799
4806, 0.00000, 6376.26, 2327.54
4807, 0.00000, 7280.79, 2756.81
4808, 0.00000, 9247.25, 3704.04
4809, 0.00000, 9618.01, 3997.15
4810, 0.00000, 9863.18, 4211.66
4811, 0.00000, 9988.73, 4382.91
4812, 0.00000, 9345.74, 4112.37
4813, 0.00000, 10169.5, 4542.24
4814, 0.00000, 10343.9, 4595.76
4815, 0.00000, 10462.7, 4620.92
4816, 0.00000, 10544, 4622.39
4817, 0.00000, 9679.32, 4093.42
4818, 0.00000, 8466.59, 3417.36
4819, 0.00000, 8468.99, 3301.69
4820, 0.00000, 7907.04, 2978.08
4821, 0.00000, 8129.1, 3045.11
4822, 0.00000, 198.791, 42.9308
4823, 0.00000, 4754.52, 1685.33
4824, 0.00000, 249.005, 61.9111
4825, 0.00000, 3733.7, 1297.11
4826, 0.00000, 1103.11, 349.543
4827, 0.00000, 2547.92, 867.157
4828, 0.00000, 2053.83, 686.395
4829, 0.00000, 2160.08, 723.454
4830, 0.00000, 7062.88, 2601.76
4831, 0.00000, 7309.11, 2763.52
4832, 0.00000, 9106.41, 3647
4833, 0.00000, 9525.45, 3950.59
4834, 0.00000, 9657.92, 4157.65
4835, 0.00000, 9816.87, 4342.26
4836, 0.00000, 9099.58, 4099.78
4837, 0.00000, 10073.4, 4546.99
4838, 0.00000, 10162.4, 4614.25
4839, 0.00000, 10418.9, 4646.62
4840, 0.00000, 10599.6, 4659.09
4841, 0.00000, 9754.39, 4131.09
4842, 0.00000, 8461.13, 3443.93
4843, 0.00000, 8507.41, 3321.23
4844, 0.00000, 7907.31, 2981.04
4845, 0.00000, 8218.4, 3085.55
4846, 0.00000, 252.217, 60.7948
4847, 0.00000, 4689.02, 1660.02
4848, 0.00000, 1548.64, 511.958
4849, 0.00000, 1619.8, 530.458
4850, 0.00000, 1728.54, 571.868
4851, 0.00000, 1979.07, 664.308
4852, 0.00000, 1242.1, 404.263
4853, 0.00000, 3096.05, 1058.87
4854, 0.00000, 7141.16, 2638.06
4855, 0.00000, 6097.27, 2266.9
4856, 0.00000, 7454.45, 2911.12
4857, 0.00000, 7371.35, 3016.79
4858, 0.00000, 7409.29, 3139.23
4859, 0.00000, 7375, 3240.84
4860, 0.00000, 7430.26, 3293.02
4861, 0.00000, 7380.37, 3305.46
4862, 0.00000, 6526.26, 2919.72
4863, 0.00000, 6402.69, 2924
4864, 0.00000, 6512.17, 2843.17
4865, 0.00000, 7491.35, 3142.93
4866, 0.00000, -457.64, 53.7736
4867, 0.00000, 7011.05, 2699.26
4868, 0.00000, 1617.32, 566.085
4869, 0.00000, 1326.97, 437.613
4870, 0.00000, 1802.21, 598.155
4871, 0.00000, 960.285, 305.394
4872, 0.00000, 408.392, 116.711
4873, 0.00000, 563.461, 167.163
4874, 0.00000, 1631.63, 538.465
4875, 0.00000, 455.595, 132.095
4876, 0.00000, 446.441, 126.331
4877, 0.00000, 1201.15, 385.479
4878, 0.00000, 1127.09, 363.77
4879, 0.00000, 5789.89, 2143.04
4880, 0.00000, 5032.77, 1959.18
4881, 0.00000, 3951.99, 1661.54
4882, 0.00000, 5052.16, 2207.65
4883, 0.00000, 4841.56, 2299.41
4884, 0.00000, 4850.59, 2286.92
4885, 0.00000, 2508.58, 1505.44
4886, 0.00000, 3188.18, 1736.98
4887, 0.00000, 4953.89, 2339.23
4888, 0.00000, 4660.25, 2178.74
4889, 0.00000, 5572.71, 2398.52
4890, 0.00000, 4563.22, 1843.8
4891, 0.00000, 4789.3, 1817.7
4892, 0.00000, 787.586, 272.41
4893, 0.00000, 185.871, 42.0244
4894, 0.00000, 203.897, 46.0249
4895, 0.00000, 213.29, 47.9696
4896, 0.00000, 176.042, 39.5664
4897, 0.00000, 188.682, 43.1138
4898, 0.00000, 199.792, 45.384
4899, 0.00000, 179.219, 40.6555
4900, 0.00000, 268.856, 68.1077
4901, 0.00000, 588.628, 177.937
4902, 0.00000, 7197.56, 2659.92
4903, 0.00000, 7250.13, 2746.78
4904, 0.00000, 8016.52, 3179.38
4905, 0.00000, 8344.71, 3482.95
4906, 0.00000, 8499.47, 3696.77
4907, 0.00000, 8688.82, 3885.28
4908, 0.00000, 8092.03, 3697.8
4909, 0.00000, 9047.02, 4160.13
4910, 0.00000, 9345.86, 4260.28
4911, 0.00000, 9572.06, 4320.24
4912, 0.00000, 9929.83, 4348.04
4913, 0.00000, 8932.26, 3855.8
4914, 0.00000, 7815.75, 3207.13
4915, 0.00000, 7913.72, 3102.06
4916, 0.00000, 7551.99, 2834.69
4917, 0.00000, 7648.96, 2840.96
4918, 0.00000, 198.374, 42.7815
4919, 0.00000, 3924.31, 1368.4
4920, 0.00000, 1006.38, 314.697
4921, 0.00000, 1811.68, 605.271
4922, 0.00000, 2513.75, 852.151
4923, 0.00000, 1125.2, 356.272
4924, 0.00000, 2634.76, 894.004
4925, 0.00000, 1347.47, 435.756
4926, 0.00000, 7201, 2662.06
4927, 0.00000, 7239.16, 2743.56
4928, 0.00000, 9073.43, 3626.59
4929, 0.00000, 9459.5, 3923.16
4930, 0.00000, 9633.85, 4122.32
4931, 0.00000, 9666.58, 4293.23
4932, 0.00000, 8927.02, 4051.24
4933, 0.00000, 9809.84, 4501.56
4934, 0.00000, 9994.44, 4575.03
4935, 0.00000, 10314.4, 4615.7
4936, 0.00000, 10448.3, 4624.97
4937, 0.00000, 9575.96, 4090.71
4938, 0.00000, 8314.22, 3395.38
4939, 0.00000, 8340, 3265.64
4940, 0.00000, 7826.71, 2945.4
4941, 0.00000, 8031.68, 3002.23
4942, 0.00000, 242.059, 57.3526
4943, 0.00000, 4568.21, 1609.28
4944, 0.00000, 405.513, 118.445
4945, 0.00000, 3553.36, 1223.7
4946, 0.00000, 1583.13, 524.629
4947, 0.00000, 1731.58, 572.763
4948, 0.00000, 1574.29, 517.816
4949, 0.00000, 1955.95, 650.415
4950, 0.00000, 6871.31, 2524.75
4951, 0.00000, 7299.33, 2755.48
4952, 0.00000, 8925.1, 3559.34
4953, 0.00000, 8947.25, 3710.52
4954, 0.00000, 9231.9, 3949.78
4955, 0.00000, 9659.55, 4248.57
4956, 0.00000, 9147.53, 4060.16
4957, 0.00000, 9997.35, 4509.88
4958, 0.00000, 10112.6, 4546.22
4959, 0.00000, 10178.4, 4466.07
4960, 0.00000, 10254.9, 4396.21
4961, 0.00000, 9245.78, 3862.35
4962, 0.00000, 8141.59, 3281.62
4963, 0.00000, 8341.66, 3251.22
4964, 0.00000, 7907.35, 2973.3
4965, 0.00000, 7865.83, 2930.51
4966, 0.00000, 184.168, 38.0749
4967, 0.00000, 4770.65, 1686.86
4968, 0.00000, 264.805, 69.2065
4969, 0.00000, 3515.88, 1213.1
4970, 0.00000, 1351.68, 440.949
4971, 0.00000, 2615.23, 887.489
4972, 0.00000, 1957.72, 652.218
4973, 0.00000, 1986.85, 661.398
4974, 0.00000, 6981.88, 2568.25
4975, 0.00000, 7310.15, 2752.95
4976, 0.00000, 8902.68, 3529.86
4977, 0.00000, 8962.67, 3679.82
4978, 0.00000, 8973.69, 3834
4979, 0.00000, 9172.03, 3967.26
4980, 0.00000, 8530.47, 3765.47
4981, 0.00000, 9453.58, 4266.66
4982, 0.00000, 9872.81, 4425.21
4983, 0.00000, 10064.1, 4449.07
4984, 0.00000, 10024.7, 4309.4
4985, 0.00000, 9063.01, 3799.53
4986, 0.00000, 8054.26, 3263.36
4987, 0.00000, 8296.65, 3237.5
4988, 0.00000, 7872.28, 2961.54
4989, 0.00000, 7841.92, 2919.32
4990, 0.00000, 303.805, 77.9846
4991, 0.00000, 4513.73, 1587.93
4992, 0.00000, 904.014, 289.171
4993, 0.00000, 2519, 850.533
4994, 0.00000, 2139.36, 722.838
4995, 0.00000, 1954.72, 650.992
4996, 0.00000, 2277, 774.548
4997, 0.00000, 2513.92, 848.43
4998, 0.00000, 6976.75, 2571.59
4999, 0.00000, 7287.7, 2752.35
5000, 0.00000, 8843.54, 3526.64
5001, 0.00000, 8907.04, 3657.81
5002, 0.00000, 9103.17, 3868.23
5003, 0.00000, 9146.66, 4016.56
5004, 0.00000, 8660.89, 3865.63
5005, 0.00000, 9704.69, 4341.44
5006, 0.00000, 9889.52, 4426.47
5007, 0.00000, 10082.2, 4478.73
5008, 0.00000, 10124.2, 4470.07
5009, 0.00000, 9152.39, 3901.57
5010, 0.00000, 8046.22, 3274.69
5011, 0.00000, 8288.9, 3239.14
5012, 0.00000, 7882.83, 2964.99
5013, 0.00000, 7836.77, 2918.25
5014, 0.00000, 190.392, 40.1328
5015, 0.00000, 4845.64, 1716.38
5016, 0.00000, 445.238, 129.934
5017, 0.00000, 2307.2, 776.923
5018, 0.00000, 1696.99, 560.307
5019, 0.00000, 2358.08, 794.86
5020, 0.00000, 1183.62, 381.745
5021, 0.00000, 2422.52, 813.218
5022, 0.00000, 6743.18, 2468.94
5023, 0.00000, 5216.92, 1918.91
5024, 0.00000, 7162.42, 2825.44
5025, 0.00000, 6793.93, 2826.24
5026, 0.00000, 6510.54, 2836.09
5027, 0.00000, 6582.85, 2951.02
5028, 0.00000, 6385.12, 2984.98
5029, 0.00000, 6431.56, 3033.34
5030, 0.00000, 5907.49, 2772.51
5031, 0.00000, 6101.01, 2809.98
5032, 0.00000, 6184.57, 2742.17
5033, 0.00000, 6906.88, 2919.9
5034, 0.00000, -457.259, 52.3383
5035, 0.00000, 6344.64, 2413.86
5036, 0.00000, 136.908, 44.6818
5037, 0.00000, 495.757, 146.037
5038, 0.00000, 770.547, 236.933
5039, 0.00000, 755.029, 234.411
5040, 0.00000, 724.771, 222.528
5041, 0.00000, 630.546, 188.845
5042, 0.00000, 768.72, 238.804
5043, 0.00000, 1109.67, 354.969
5044, 0.00000, 536.134, 156.846
5045, 0.00000, 542.999, 159.01
5046, 0.00000, 1017.79, 322.973
5047, 0.00000, 832.69, 308.646
5048, 0.00000, 400.303, 268.429
5049, 0.00000, -424.803, 99.5897
5050, 0.00000, 2.15564, 365.274
5051, 0.00000, 765.533, 753.197
5052, 0.00000, 13.4419, 551.954
5053, 0.00000, 533.276, 715.277
5054, 0.00000, 4673.7, 2253.99
5055, 0.00000, 4260.45, 2018.18
5056, 0.00000, 4255.3, 1945.31
5057, 0.00000, 4104.24, 1773.6
5058, 0.00000, 5406.96, 2145.75
5059, 0.00000, 5730.19, 2178.47
5060, 0.00000, 161.647, 52.8289
5061, 0.00000, 195.544, 43.4959
5062, 0.00000, 198.507, 44.0481
5063, 0.00000, 204.148, 47.3713
5064, 0.00000, 246.541, 60.17
5065, 0.00000, 1243.41, 403.75
5066, 0.00000, 1051.72, 332.945
5067, 0.00000, 607.182, 180.309
5068, 0.00000, 515.275, 154.113
5069, 0.00000, 1377.18, 448.4
5070, 0.00000, 7260.01, 2681.13
5071, 0.00000, 7256.77, 2739.38
5072, 0.00000, 8226.11, 3243.98
5073, 0.00000, 8831.98, 3609.6
5074, 0.00000, 9140.54, 3884.25
5075, 0.00000, 9305.54, 4125.23
5076, 0.00000, 8665.85, 3930.63
5077, 0.00000, 9559.68, 4363.45
5078, 0.00000, 9756.86, 4416.66
5079, 0.00000, 9901.05, 4442.37
5080, 0.00000, 10177.6, 4433.45
5081, 0.00000, 9335.33, 3931.01
5082, 0.00000, 8132.73, 3283.63
5083, 0.00000, 8144.77, 3170.46
5084, 0.00000, 7675.7, 2875.54
5085, 0.00000, 7864.52, 2934.61
5086, 0.00000, 198.233, 42.7388
5087, 0.00000, 4653.82, 1641.77
5088, 0.00000, 346.375, 98.1843
5089, 0.00000, 2705.04, 922.012
5090, 0.00000, 1552.88, 507.276
5091, 0.00000, 717.438, 218.184
5092, 0.00000, 3174.93, 1091.21
5093, 0.00000, 1838, 613.298
5094, 0.00000, 7072.3, 2605.55
5095, 0.00000, 7265.63, 2745.82
5096, 0.00000, 8776.66, 3508.15
5097, 0.00000, 8818.92, 3696.05
5098, 0.00000, 9157.69, 4013.29
5099, 0.00000, 9489.22, 4281.46
5100, 0.00000, 8852.68, 4068.27
5101, 0.00000, 9871.22, 4531.02
5102, 0.00000, 10024.2, 4600.33
5103, 0.00000, 10270.1, 4621.73
5104, 0.00000, 10563.5, 4625.33
5105, 0.00000, 9638.33, 4094.1
5106, 0.00000, 8367.35, 3406.52
5107, 0.00000, 8378.7, 3276.9
5108, 0.00000, 7871.26, 2956.73
5109, 0.00000, 8075.29, 3022.82
5110, 0.00000, 235.252, 55.1014
5111, 0.00000, 4450.41, 1567.43
5112, 0.00000, 439.083, 127.28
5113, 0.00000, 3138.05, 1076.86
5114, 0.00000, 1817.58, 603.133
5115, 0.00000, 1967.32, 651.169
5116, 0.00000, 1033.34, 329.806
5117, 0.00000, 2974.58, 1015.69
5118, 0.00000, 6923.12, 2553.99
5119, 0.00000, 7308.47, 2756.76
5120, 0.00000, 8962.94, 3585.62
5121, 0.00000, 9345.9, 3918.61
5122, 0.00000, 9601.21, 4194.38
5123, 0.00000, 9744.42, 4400.89
5124, 0.00000, 9110.02, 4166.52
5125, 0.00000, 9993.65, 4637.7
5126, 0.00000, 10122.6, 4696.8
5127, 0.00000, 10401.8, 4702.48
5128, 0.00000, 10571.1, 4677.32
5129, 0.00000, 9486.23, 4049.42
5130, 0.00000, 8170.26, 3330.27
5131, 0.00000, 8411.88, 3285.05
5132, 0.00000, 7954.27, 2989.65
5133, 0.00000, 8113.38, 3039.58
5134, 0.00000, 186.545, 38.8671
5135, 0.00000, 4822.08, 1712.58
5136, 0.00000, 414.239, 116.747
5137, 0.00000, 3160.08, 1085.67
5138, 0.00000, 1381.49, 453.429
5139, 0.00000, 2057.42, 685.461
5140, 0.00000, 2546.23, 863.392
5141, 0.00000, 1966.35, 649.415
5142, 0.00000, 6594.52, 2419.82
5143, 0.00000, 7340.65, 2760.19
5144, 0.00000, 8988.29, 3578.17
5145, 0.00000, 9305.84, 3825.75
5146, 0.00000, 9768.27, 4168.69
5147, 0.00000, 9933.75, 4391.2
5148, 0.00000, 9280.22, 4148.24
5149, 0.00000, 10162.5, 4614.38
5150, 0.00000, 10377.9, 4675.45
5151, 0.00000, 10487.3, 4693.93
5152, 0.00000, 10607, 4671.66
5153, 0.00000, 9506.14, 4044.7
5154, 0.00000, 8184.68, 3317.24
5155, 0.00000, 8368.69, 3271.1
5156, 0.00000, 7950.54, 2988.48
5157, 0.00000, 8135.71, 3047.53
5158, 0.00000, 186.669, 38.9085
5159, 0.00000, 4818.47, 1710.48
5160, 0.00000, 258.142, 63.8432
5161, 0.00000, 3659.23, 1269.91
5162, 0.00000, 1363.27, 444.961
5163, 0.00000, 1918.23, 635.452
5164, 0.00000, 2440.53, 830.214
5165, 0.00000, 2010.48, 668.464
5166, 0.00000, 6723.56, 2471.15
5167, 0.00000, 7316.44, 2758.04
5168, 0.00000, 8928.51, 3557.08
5169, 0.00000, 8854.46, 3663.5
5170, 0.00000, 9025.63, 3868.52
5171, 0.00000, 9627.53, 4179.83
5172, 0.00000, 8829.33, 3928.34
5173, 0.00000, 9737.92, 4380.09
5174, 0.00000, 10033.4, 4469.73
5175, 0.00000, 10140.1, 4472.99
5176, 0.00000, 10110.5, 4335.54
5177, 0.00000, 9068.97, 3813.55
5178, 0.00000, 8113.55, 3272.84
5179, 0.00000, 8373.81, 3249.84
5180, 0.00000, 7927.88, 2974.04
5181, 0.00000, 7513.01, 2788.77
5182, 0.00000, 371.171, 100.357
5183, 0.00000, 4340.9, 1527.21
5184, 0.00000, 1268.59, 409.439
5185, 0.00000, 1457.13, 473.97
5186, 0.00000, 2273.66, 766.709
5187, 0.00000, 2275.68, 766.201
5188, 0.00000, 1083.77, 346.273
5189, 0.00000, 2191.96, 735.046
5190, 0.00000, 6787.09, 2488.99
5191, 0.00000, 5767.04, 2119.47
5192, 0.00000, 7212.22, 2820.51
5193, 0.00000, 6974.36, 2825.99
5194, 0.00000, 6691.89, 2825.04
5195, 0.00000, 6443.48, 2832.25
5196, 0.00000, 6222.6, 2844.49
5197, 0.00000, 6208.88, 2847.34
5198, 0.00000, 5932.18, 2734.43
5199, 0.00000, 5910.8, 2679.19
5200, 0.00000, 4740.01, 2100.43
5201, 0.00000, 5475.18, 2299.22
5202, 0.00000, -434.409, 48.4792
5203, 0.00000, -104.94, 46.8064
5204, 0.00000, 164.87, 45.8554
5205, 0.00000, 1633.63, 537.039
5206, 0.00000, 642.177, 194.65
5207, 0.00000, 511.334, 148.811
5208, 0.00000, 731.624, 225.831
5209, 0.00000, 959.462, 300.063
5210, 0.00000, 430.843, 123.48
5211, 0.00000, 794.505, 245.478
5212, 0.00000, 863.204, 267.162
5213, 0.00000, 819.026, 254.308
5214, 0.00000, 382.856, 107.72
5215, 0.00000, 808.16, 290.37
5216, 0.00000, 454.963, 277.509
5217, 0.00000, 823.732, 518.801
5218, 0.00000, 592.43, 544.914
5219, 0.00000, 1029.17, 844.912
5220, 0.00000, 870.809, 839.331
5221, 0.00000, -209.729, 525.281
5222, 0.00000, 762.685, 852.208
5223, 0.00000, 3193.32, 1649.53
5224, 0.00000, 4255.98, 1919.68
5225, 0.00000, 5163.65, 2166.88
5226, 0.00000, 3870.68, 1559.62
5227, 0.00000, 2478.15, 936.558
5228, 0.00000, 160.362, 43.8149
5229, 0.00000, 194.257, 42.9864
5230, 0.00000, 969.884, 308.089
5231, 0.00000, 444.908, 130.69
5232, 0.00000, 977.305, 306.401
5233, 0.00000, 1428.17, 467.308
5234, 0.00000, 854.137, 267.197
5235, 0.00000, 570.057, 167.746
5236, 0.00000, 1436.87, 470.099
5237, 0.00000, 1694.04, 556.588
5238, 0.00000, 7150.77, 2636.44
5239, 0.00000, 7308.59, 2747.08
5240, 0.00000, 8242.71, 3245.78
5241, 0.00000, 8601.3, 3535.67
5242, 0.00000, 8834.26, 3785.63
5243, 0.00000, 8982.22, 3987.6
5244, 0.00000, 8305.63, 3793.04
5245, 0.00000, 9277.06, 4200.04
5246, 0.00000, 9515.94, 4258.08
5247, 0.00000, 9621.4, 4300.87
5248, 0.00000, 9918.32, 4316.63
5249, 0.00000, 9098.6, 3839.48
5250, 0.00000, 7986.18, 3223.44
5251, 0.00000, 8135.91, 3150.02
5252, 0.00000, 7731.17, 2889.49
5253, 0.00000, 7732.65, 2875.89
5254, 0.00000, 176.956, 35.6881
5255, 0.00000, 4678.85, 1650.47
5256, 0.00000, 204.373, 50.3095
5257, 0.00000, 1844.28, 616.436
5258, 0.00000, 2855.63, 980.193
5259, 0.00000, 1692.15, 555.871
5260, 0.00000, 2083.59, 696.683
5261, 0.00000, 1410.74, 460.148
5262, 0.00000, 6836.96, 2515.84
5263, 0.00000, 7303.43, 2744.63
5264, 0.00000, 9158.74, 3642.55
5265, 0.00000, 9391.01, 3894.1
5266, 0.00000, 9518.35, 4074.08
5267, 0.00000, 9528.33, 4228.38
5268, 0.00000, 8677.59, 3978.89
5269, 0.00000, 9634.09, 4394.65
5270, 0.00000, 9746.04, 4457.02
5271, 0.00000, 9990.93, 4492.88
5272, 0.00000, 10422.3, 4505.27
5273, 0.00000, 9456.79, 4000.31
5274, 0.00000, 8243.75, 3345.24
5275, 0.00000, 8371.57, 3254.52
5276, 0.00000, 7914.88, 2966.58
5277, 0.00000, 7974.44, 2977.3
5278, 0.00000, 225.589, 51.8838
5279, 0.00000, 4560.78, 1611.1
5280, 0.00000, 312.017, 83.5412
5281, 0.00000, 3329.96, 1145.88
5282, 0.00000, 1573.84, 519.007
5283, 0.00000, 2919.02, 996.897
5284, 0.00000, 1786.09, 589.388
5285, 0.00000, 2358.71, 790.439
5286, 0.00000, 7258.84, 2690.18
5287, 0.00000, 7346.63, 2759.92
5288, 0.00000, 9220.99, 3661.47
5289, 0.00000, 9530.75, 3935.36
5290, 0.00000, 9705.82, 4126.11
5291, 0.00000, 9788.4, 4302.9
5292, 0.00000, 9055.53, 4064.04
5293, 0.00000, 10060.9, 4510.66
5294, 0.00000, 10201.3, 4573.69
5295, 0.00000, 10445.2, 4608.66
5296, 0.00000, 10708, 4621.42
5297, 0.00000, 9697.83, 4088.72
5298, 0.00000, 8443.5, 3397.58
5299, 0.00000, 8439.75, 3275.18
5300, 0.00000, 7964.31, 2986.29
5301, 0.00000, 8108.62, 3036.88
5302, 0.00000, 251.454, 60.5322
5303, 0.00000, 4688.05, 1661.17
5304, 0.00000, 505.739, 149.181
5305, 0.00000, 3367.39, 1163.59
5306, 0.00000, 1255.75, 404.821
5307, 0.00000, 2944.7, 1009.23
5308, 0.00000, 1875, 620.888
5309, 0.00000, 2612.2, 883.538
5310, 0.00000, 7087.34, 2623.27
5311, 0.00000, 7348.45, 2765.56
5312, 0.00000, 9042.16, 3597.82
5313, 0.00000, 9449.58, 3905.5
5314, 0.00000, 9754.2, 4175.08
5315, 0.00000, 10091, 4392.5
5316, 0.00000, 9237.06, 4175.48
5317, 0.00000, 10241.3, 4659.15
5318, 0.00000, 10523.4, 4712.77
5319, 0.00000, 10671.2, 4723.53
5320, 0.00000, 10778.9, 4714.4
5321, 0.00000, 9762.17, 4152.12
5322, 0.00000, 8449.14, 3432.92
5323, 0.00000, 8449.83, 3291.46
5324, 0.00000, 7986.71, 2995.38
5325, 0.00000, 8162.66, 3061.65
5326, 0.00000, 265.516, 65.3016
5327, 0.00000, 4683.24, 1661.18
5328, 0.00000, 950.697, 298.709
5329, 0.00000, 3099.02, 1057.62
5330, 0.00000, 1661.65, 554.042
5331, 0.00000, 1427.95, 465.461
5332, 0.00000, 2850.56, 968.161
5333, 0.00000, 2157.07, 716.31
5334, 0.00000, 7076.98, 2607.4
5335, 0.00000, 7367.86, 2767.4
5336, 0.00000, 9376.53, 3737.91
5337, 0.00000, 9751.98, 4029.19
5338, 0.00000, 10060.1, 4254.53
5339, 0.00000, 10229.9, 4448.12
5340, 0.00000, 9464.58, 4192.45
5341, 0.00000, 10367.3, 4647.42
5342, 0.00000, 10352.6, 4686.05
5343, 0.00000, 10547.4, 4703.36
5344, 0.00000, 10742.8, 4684.18
5345, 0.00000, 9663.16, 4058.82
5346, 0.00000, 8245.33, 3332.49
5347, 0.00000, 8440.42, 3283.44
5348, 0.00000, 7995.93, 2998.01
5349, 0.00000, 8017.42, 2996.93
5350, 0.00000, 187.519, 39.1876
5351, 0.00000, 4796.14, 1700.21
5352, 0.00000, 510.814, 150.091
5353, 0.00000, 2922.55, 995.013
5354, 0.00000, 1576.4, 518.067
5355, 0.00000, 718.606, 221.184
5356, 0.00000, 3015.35, 1031.52
5357, 0.00000, 1388.93, 446.12
5358, 0.00000, 6944.83, 2557.59
5359, 0.00000, 6206.19, 2298.43
5360, 0.00000, 7253.16, 2850.56
5361, 0.00000, 6983.68, 2883.85
5362, 0.00000, 7095.33, 3049.16
5363, 0.00000, 7135.97, 3155.05
5364, 0.00000, 7129.11, 3209.49
5365, 0.00000, 7047.71, 3227.22
5366, 0.00000, 6197.03, 2893.3
5367, 0.00000, 6426.8, 2906.25
5368, 0.00000, 6446.69, 2804.59
5369, 0.00000, 7319.89, 3065.73
5370, 0.00000, -440.979, 51.1792
5371, 0.00000, 6315.32, 2386.4
5372, 0.00000, 204.189, 51.5081
5373, 0.00000, 318.659, 90.635
5374, 0.00000, 1604.61, 528.398
5375, 0.00000, 990.146, 309.049
5376, 0.00000, 629.662, 191.335
5377, 0.00000, 313.122, 81.9321
5378, 0.00000, 1361.21, 443.754
5379, 0.00000, 1092.58, 346.316
5380, 0.00000, 407.416, 115.698
5381, 0.00000, 750.991, 233.272
5382, 0.00000, 1149.72, 367.707
5383, 0.00000, 1010.73, 353.908
5384, 0.00000, -76.8437, 91.2881
5385, 0.00000, 254.005, 341.723
5386, 0.00000, 76.1782, 402.761
5387, 0.00000, 1020.99, 842.126
5388, 0.00000, 3690.58, 1856.7
5389, 0.00000, 3326.01, 1812.54
5390, 0.00000, 4135.44, 2032.37
5391, 0.00000, 4488.69, 2103.88
5392, 0.00000, 4919.21, 2200.15
5393, 0.00000, 4940.49, 2071.61
5394, 0.00000, 5111.45, 2021.33
5395, 0.00000, 3820.83, 1408.16
5396, 0.00000, 188.675, 45.6964
5397, 0.00000, 189.947, 42.4396
5398, 0.00000, 171.084, 38.0041
5399, 0.00000, 205.98, 45.9271
5400, 0.00000, 185.56, 41.1422
5401, 0.00000, 742.224, 234.107
5402, 0.00000, 743.728, 227.897
5403, 0.00000, 669.333, 205.642
5404, 0.00000, 520.063, 152.592
5405, 0.00000, 1395.82, 452.755
5406, 0.00000, 7063.91, 2600.55
5407, 0.00000, 7340.46, 2752.11
5408, 0.00000, 8308.27, 3253.25
5409, 0.00000, 8762.3, 3564.69
5410, 0.00000, 9122.36, 3788.57
5411, 0.00000, 9355.69, 3979.78
5412, 0.00000, 8741.63, 3779.11
5413, 0.00000, 9646.65, 4217.45
5414, 0.00000, 9826.24, 4294.79
5415, 0.00000, 10065.3, 4341.65
5416, 0.00000, 10217.2, 4360.18
5417, 0.00000, 9339.79, 3865.26
