hour, t(sec), P1 (kW), Q1 (kvar)
7908, 0.00000, 846.827, 265.369
7908, 900.00000, 2003.12, 671.319
7908, 1800.00000, 2673.35, 918.92
7908, 2700.00000, 3839.9, 1334.85
7909, 0.00000, 5023.61, 1776.36
7909, 900.00000, 5009.88, 1773.64
7909, 1800.00000, 6568.98, 2389.08
7909, 2700.00000, 4795.01, 1702.07
7910, 0.00000, 5686.55, 2042.28
7910, 900.00000, 6043.56, 2184
7910, 1800.00000, 4842.08, 1714.2
7910, 2700.00000, 6318.72, 2290.66
7911, 0.00000, 4563.18, 1613.2
7911, 900.00000, 5595.4, 2008.76
7911, 1800.00000, 6245.34, 2262.82
7911, 2700.00000, 5020.35, 1788.6
7912, 0.00000, 5373.66, 1921.62
7912, 900.00000, 3301.23, 1133.47
7912, 1800.00000, 2147.31, 720.921
7912, 2700.00000, 2283.71, 768.243
7913, 0.00000, 1223.21, 391.149
7913, 900.00000, 757.724, 232.777
7913, 1800.00000, 408.862, 114.446
7913, 2700.00000, 192.273, 41.2994
7914, 0.00000, 193.464, 41.5463
7914, 900.00000, 182.82, 39.0971
7914, 1800.00000, 164.207, 34.9573
7914, 2700.00000, 162.072, 34.4828
7915, 0.00000, 161.904, 34.4298
7915, 900.00000, 185.745, 39.7739
7915, 1800.00000, 194.456, 41.7151
7915, 2700.00000, 191.122, 40.9594
7916, 0.00000, 187.885, 40.2116
7916, 900.00000, 187.537, 40.1234
7916, 1800.00000, 187.456, 40.0965
7916, 2700.00000, 192.654, 41.249
7917, 0.00000, 200.196, 43.3051
7917, 900.00000, 202.168, 45.9573
7917, 1800.00000, 206.101, 48.5633
7917, 2700.00000, 320.978, 87.2112
7918, 0.00000, 329.5, 90.7663
7918, 900.00000, 349.486, 94.6248
7918, 1800.00000, 413.701, 116.284
7918, 2700.00000, 373.067, 102.742
7919, 0.00000, 468.638, 134.595
7919, 900.00000, 492.434, 142.738
7919, 1800.00000, 436.679, 123.731
7919, 2700.00000, 331.59, 88.415
7920, 0.00000, 370.319, 100.666
7920, 900.00000, 361.423, 97.9082
7920, 1800.00000, 563.463, 166.602
7920, 2700.00000, 645.567, 195.626
7921, 0.00000, 682.171, 210.69
7921, 900.00000, 721.006, 223.356
7921, 1800.00000, 667.991, 204.601
7921, 2700.00000, 635.931, 192.878
7922, 0.00000, 462.106, 131.604
7922, 900.00000, 595.278, 176.513
7922, 1800.00000, 619.417, 185.278
7922, 2700.00000, 813.961, 253.084
7923, 0.00000, 754.172, 232.52
7923, 900.00000, 666.144, 201.888
7923, 1800.00000, 659.268, 199.803
7923, 2700.00000, 682.235, 208.585
7924, 0.00000, 677.498, 206.442
7924, 900.00000, 851.318, 265.811
7924, 1800.00000, 619.317, 184.768
7924, 2700.00000, 619.451, 185.107
7925, 0.00000, 508.664, 147.632
7925, 900.00000, 378.618, 104.112
7925, 1800.00000, 467.218, 134.135
7925, 2700.00000, 956.208, 299.073
7926, 0.00000, 1299.6, 417.121
7926, 900.00000, 9987.47, 3849.51
7926, 1800.00000, 7640.17, 2835.25
7926, 2700.00000, 7008.79, 2572.87
7927, 0.00000, 7211.92, 2656.03
7927, 900.00000, 7426.65, 2752.52
7927, 1800.00000, 7417.79, 2748.74
7927, 2700.00000, 7411.71, 2746.25
7928, 0.00000, 7411.76, 2746.27
7928, 900.00000, 7611.04, 2826.4
7928, 1800.00000, 7812.46, 2911.19
7928, 2700.00000, 7924.1, 2958.14
7929, 0.00000, 8116.38, 3039.95
7929, 900.00000, 8156.33, 3056.99
7929, 1800.00000, 8187.47, 3070.02
7929, 2700.00000, 8232.21, 3089.08
7930, 0.00000, 8278.15, 3108.72
7930, 900.00000, 8308.18, 3121.68
7930, 1800.00000, 8351.5, 3140.28
7930, 2700.00000, 8398.39, 3160.36
7931, 0.00000, 8448.92, 3182.07
7931, 900.00000, 8505.04, 3206.21
7931, 1800.00000, 8575.24, 3236.48
7931, 2700.00000, 8642.47, 3265.46
7932, 0.00000, 8735.27, 3305.23
7932, 900.00000, 8282.18, 3110.7
7932, 1800.00000, 8309.92, 3122.45
7932, 2700.00000, 8368.31, 3147.23
7933, 0.00000, 8427.77, 3172.47
7933, 900.00000, 8951.3, 3398.81
7933, 1800.00000, 9066.06, 3449.1
7933, 2700.00000, 9126.55, 3475.16
7934, 0.00000, 9190.11, 3503
7934, 900.00000, 9269.66, 3537.8
7934, 1800.00000, 9344.78, 3570.64
7934, 2700.00000, 9394.58, 3592.51
7935, 0.00000, 9430.53, 3608.33
7935, 900.00000, 9452.12, 3617.91
7935, 1800.00000, 9462.94, 3622.79
7935, 2700.00000, 9447.32, 3616.09
7936, 0.00000, 9420.03, 3604.27
7936, 900.00000, 9406.91, 3598.43
7936, 1800.00000, 9375.03, 3584.54
7936, 2700.00000, 9338.47, 3568.77
7937, 0.00000, 9318.38, 3559.98
7937, 900.00000, 8708.57, 3293.68
7937, 1800.00000, 8670.3, 3277.03
7937, 2700.00000, 8678.18, 3280.46
7938, 0.00000, 8686.2, 3283.95
7938, 900.00000, 8035.54, 3006.08
7938, 1800.00000, 7998.42, 2990.31
7938, 2700.00000, 7979.25, 2982.46
7939, 0.00000, 7971.2, 2979.08
7939, 900.00000, 7965.64, 2976.71
7939, 1800.00000, 7957.82, 2973.45
7939, 2700.00000, 7950.89, 2970.52
7940, 0.00000, 7944.2, 2967.7
7940, 900.00000, 5035.53, 1782.29
7940, 1800.00000, 6314.83, 2295.36
7940, 2700.00000, 6327.56, 2302.29
7941, 0.00000, 6534.09, 2386.69
7941, 900.00000, 1521.62, 495.452
7941, 1800.00000, 8459.99, 3200.43
7941, 2700.00000, 7131.12, 2626.41
7942, 0.00000, 7061.04, 2598.7
7942, 900.00000, 6473.8, 2363.26
7942, 1800.00000, 887.125, 276.79
7942, 2700.00000, 362.512, 97.3837
7943, 0.00000, 179.825, 36.4917
7943, 900.00000, 636.658, 190.219
7943, 1800.00000, 1045.56, 333.307
7943, 2700.00000, 1374.28, 447.794
7944, 0.00000, 2704.4, 916.7
7944, 900.00000, 2564.22, 861.764
7944, 1800.00000, 2487.78, 835.064
7944, 2700.00000, 2289.77, 767.012
7945, 0.00000, 998.857, 317.313
7945, 900.00000, 1000.31, 319.383
7945, 1800.00000, 1623.46, 537.13
7945, 2700.00000, 1998.67, 667.227
7946, 0.00000, 1855.32, 613.851
7946, 900.00000, 1665.46, 542.75
7946, 1800.00000, 1573.14, 511.017
7946, 2700.00000, 1393.3, 448.616
7947, 0.00000, 1599.65, 523.637
7947, 900.00000, 1453.66, 475.298
7947, 1800.00000, 1318.56, 430.603
7947, 2700.00000, 1329.62, 434.862
7948, 0.00000, 1649.75, 543.869
7948, 900.00000, 1764.16, 585.994
7948, 1800.00000, 1576.57, 516.981
7948, 2700.00000, 1309.35, 423.207
7949, 0.00000, 1342.44, 434.464
7949, 900.00000, 1176.37, 376.02
7949, 1800.00000, 1666.41, 548.695
7949, 2700.00000, 1984.05, 660.902
7950, 0.00000, 2062.98, 689.72
7950, 900.00000, 9881.94, 3808.22
7950, 1800.00000, 7125.94, 2617.05
7950, 2700.00000, 6916.46, 2538.41
7951, 0.00000, 7227.74, 2665.63
7951, 900.00000, 7452.55, 2762.85
7951, 1800.00000, 7425.29, 2751.42
7951, 2700.00000, 7428.67, 2752.85
7952, 0.00000, 7426.6, 2751.99
7952, 900.00000, 8059.02, 3015.48
7952, 1800.00000, 8385.79, 3154.77
7952, 2700.00000, 8489.75, 3199.44
7953, 0.00000, 8604.35, 3248.77
7953, 900.00000, 8647.57, 3267.55
7953, 1800.00000, 8697.02, 3288.89
7953, 2700.00000, 8729.62, 3302.99
7954, 0.00000, 8797.04, 3332.31
7954, 900.00000, 8828.52, 3346.14
7954, 1800.00000, 8882.71, 3369.73
7954, 2700.00000, 8946.83, 3397.67
7955, 0.00000, 9005.46, 3423.16
7955, 900.00000, 9056.83, 3445.57
7955, 1800.00000, 9109.96, 3468.68
7955, 2700.00000, 9152.02, 3487.09
7956, 0.00000, 9186.32, 3502.11
7956, 900.00000, 8651.9, 3269.61
7956, 1800.00000, 8635.03, 3262.25
7956, 2700.00000, 8649.06, 3268.29
7957, 0.00000, 8671.81, 3278.13
7957, 900.00000, 9274.41, 3540.73
7957, 1800.00000, 9372.59, 3583.92
7957, 2700.00000, 9440.85, 3613.74
7958, 0.00000, 9494.4, 3637.12
7958, 900.00000, 9525.85, 3651.22
7958, 1800.00000, 9556.82, 3664.91
7958, 2700.00000, 9580.04, 3675.23
7959, 0.00000, 9597.9, 3683.21
7959, 900.00000, 9613.18, 3690.05
7959, 1800.00000, 9627.22, 3696.35
7959, 2700.00000, 9622.52, 3694.58
7960, 0.00000, 9627.85, 3697.09
7960, 900.00000, 9653.29, 3708.19
7960, 1800.00000, 9666.18, 3713.83
7960, 2700.00000, 9669.86, 3715.52
7961, 0.00000, 9673.88, 3717.38
7961, 900.00000, 9027.15, 3432.31
7961, 1800.00000, 8983.01, 3412.91
7961, 2700.00000, 8982.77, 3412.83
7962, 0.00000, 8982.54, 3412.74
7962, 900.00000, 8301.95, 3119.62
7962, 1800.00000, 8236.32, 3091.55
7962, 2700.00000, 8225.82, 3087.09
7963, 0.00000, 8213.59, 3081.9
7963, 900.00000, 8197.03, 3074.9
7963, 1800.00000, 8185.66, 3070.07
7963, 2700.00000, 8174.73, 3065.42
7964, 0.00000, 8153.28, 3056.53
7964, 900.00000, 5053.09, 1788.83
7964, 1800.00000, 6795.02, 2489.37
7964, 2700.00000, 7574.68, 2810.77
7965, 0.00000, 7613.26, 2825.78
7965, 900.00000, 2586.47, 871.998
7965, 1800.00000, 7533.05, 2799.16
7965, 2700.00000, 6141.38, 2228.71
7966, 0.00000, 6144.61, 2229.51
7966, 900.00000, 5837.99, 2110.03
7966, 1800.00000, 1076.71, 343.726
7966, 2700.00000, 306.058, 79.0581
7967, 0.00000, 220.946, 50.1285
7967, 900.00000, 368.224, 99.7481
7967, 1800.00000, 900.852, 281.231
7967, 2700.00000, 1355.64, 440.515
7968, 0.00000, 2952.95, 1008.12
7968, 900.00000, 3715.01, 1289.33
7968, 1800.00000, 3702.44, 1285.4
7968, 2700.00000, 3440.12, 1185.69
7969, 0.00000, 1933.27, 639.569
7969, 900.00000, 821.2, 256.777
7969, 1800.00000, 1101.63, 354.061
7969, 2700.00000, 1733.01, 571.734
7970, 0.00000, 2114.36, 707.463
7970, 900.00000, 2035.58, 678.89
7970, 1800.00000, 1547.41, 505.969
7970, 2700.00000, 1390.58, 451.242
7971, 0.00000, 1646.88, 540.649
7971, 900.00000, 1965.19, 651.112
7971, 1800.00000, 2335.69, 788.529
7971, 2700.00000, 2572.87, 872.737
7972, 0.00000, 2692.06, 910.409
7972, 900.00000, 2542.53, 854.787
7972, 1800.00000, 1832.74, 605.136
7972, 2700.00000, 912.409, 286.713
7973, 0.00000, 719.506, 221.165
7973, 900.00000, 1675.74, 550.536
7973, 1800.00000, 1995.27, 665.617
7973, 2700.00000, 2383.19, 807.704
7974, 0.00000, 2480.39, 846.336
7974, 900.00000, 8548.79, 3223.13
7974, 1800.00000, 8144.84, 3050.83
7974, 2700.00000, 6790.54, 2484.56
7975, 0.00000, 7371.29, 2724.5
7975, 900.00000, 7431.57, 2753.71
7975, 1800.00000, 7434.06, 2754.89
7975, 2700.00000, 7438.02, 2756.54
7976, 0.00000, 7437.92, 2756.5
7976, 900.00000, 8236.8, 3091.25
7976, 1800.00000, 8561.79, 3230.91
7976, 2700.00000, 8656.71, 3271.69
7977, 0.00000, 8729.5, 3302.75
7977, 900.00000, 8775.72, 3322.95
7977, 1800.00000, 8826.16, 3344.96
7977, 2700.00000, 8884.67, 3370.4
7978, 0.00000, 8925.64, 3388.07
7978, 900.00000, 8939.4, 3394.32
7978, 1800.00000, 8975.24, 3409.96
7978, 2700.00000, 9011.89, 3425.95
7979, 0.00000, 9057.25, 3445.75
7979, 900.00000, 9108.59, 3468.16
7979, 1800.00000, 9169.7, 3494.88
7979, 2700.00000, 9235.58, 3523.74
7980, 0.00000, 9322.09, 3561.43
7980, 900.00000, 8791.12, 3329.61
7980, 1800.00000, 8851.97, 3355.8
7980, 2700.00000, 8914.62, 3382.9
7981, 0.00000, 8989.9, 3415.27
7981, 900.00000, 9665.88, 3712.24
7981, 1800.00000, 9754.79, 3751.66
7981, 2700.00000, 9798.27, 3770.95
7982, 0.00000, 9834.48, 3787.08
7982, 900.00000, 9860.72, 3798.91
7982, 1800.00000, 9884.02, 3809.37
7982, 2700.00000, 9886.3, 3810.51
7983, 0.00000, 9882.13, 3808.74
7983, 900.00000, 9860.92, 3799.52
7983, 1800.00000, 9833.49, 3787.54
7983, 2700.00000, 9813.41, 3778.79
7984, 0.00000, 9797.2, 3771.77
7984, 900.00000, 9793.89, 3770.34
7984, 1800.00000, 9787.87, 3767.85
7984, 2700.00000, 9786.44, 3767.35
7985, 0.00000, 9788.95, 3768.57
7985, 900.00000, 9123.71, 3474.49
7985, 1800.00000, 9079.97, 3455.21
7985, 2700.00000, 9072.97, 3452.17
7986, 0.00000, 9072.24, 3451.85
7986, 900.00000, 8380.4, 3152.96
7986, 1800.00000, 8304.4, 3120.56
7986, 2700.00000, 8291.29, 3115.01
7987, 0.00000, 8277.9, 3109.31
7987, 900.00000, 8260.12, 3101.78
7987, 1800.00000, 8247.75, 3096.51
7987, 2700.00000, 8235.76, 3091.4
7988, 0.00000, 8224.12, 3086.44
7988, 900.00000, 5140.34, 1821.4
7988, 1800.00000, 6956.64, 2553.89
7988, 2700.00000, 7391.9, 2735.31
7989, 0.00000, 7653.9, 2841.41
7989, 900.00000, 2549.89, 864.997
7989, 1800.00000, 7864.46, 2933.28
7989, 2700.00000, 6503.06, 2372.36
7990, 0.00000, 6376.36, 2322.28
7990, 900.00000, 6058.78, 2197.71
7990, 1800.00000, 1248.69, 408.723
7990, 2700.00000, 298.794, 77.436
7991, 0.00000, 200.633, 43.4031
7991, 900.00000, 325.739, 85.6668
7991, 1800.00000, 833.062, 257.517
7991, 2700.00000, 1614.06, 529.423
7992, 0.00000, 3074.2, 1052.81
7992, 900.00000, 4088.86, 1422.72
7992, 1800.00000, 3851.87, 1337.08
7992, 2700.00000, 3053.35, 1040.97
7993, 0.00000, 1772.19, 585.098
7993, 900.00000, 845.072, 265.109
7993, 1800.00000, 1161.05, 375.07
7993, 2700.00000, 1898.08, 632.758
7994, 0.00000, 2500.53, 848.98
7994, 900.00000, 2722.11, 925.658
7994, 1800.00000, 2191.92, 731.039
7994, 2700.00000, 1643.41, 537.227
7995, 0.00000, 1391.94, 448.465
7995, 900.00000, 1345, 433.323
7995, 1800.00000, 1732.9, 570.309
7995, 2700.00000, 1698, 557.922
7996, 0.00000, 2140.06, 715.989
7996, 900.00000, 2393.45, 806.228
7996, 1800.00000, 2032.65, 679.801
7996, 2700.00000, 2253.34, 757.625
7997, 0.00000, 1786.34, 587.404
7997, 900.00000, 1395.93, 451.453
7997, 1800.00000, 1595.98, 522.027
7997, 2700.00000, 1397.31, 455.029
7998, 0.00000, 1456.53, 478.009
7998, 900.00000, 10253.1, 3973.68
7998, 1800.00000, 7804.54, 2904.36
7998, 2700.00000, 7152.58, 2633.6
7999, 0.00000, 7061.43, 2595.95
7999, 900.00000, 7503.83, 2784.44
7999, 1800.00000, 7434.16, 2754.89
7999, 2700.00000, 7439.08, 2756.99
8000, 0.00000, 7433.57, 2754.63
8000, 900.00000, 8297.04, 3117.17
8000, 1800.00000, 8620.9, 3256.51
8000, 2700.00000, 8706.82, 3293.38
8001, 0.00000, 8782.19, 3325.51
8001, 900.00000, 8833.25, 3348.01
8001, 1800.00000, 8886.58, 3371.42
8001, 2700.00000, 8949.7, 3398.66
8002, 0.00000, 8986.78, 3414.89
8002, 900.00000, 9007.93, 3424.32
8002, 1800.00000, 9046.42, 3441.14
8002, 2700.00000, 9080.61, 3456.09
8003, 0.00000, 9115, 3471.13
8003, 900.00000, 9151.33, 3486.98
8003, 1800.00000, 9184.56, 3501.53
8003, 2700.00000, 9217.81, 3516.12
8004, 0.00000, 9253.8, 3531.91
8004, 900.00000, 8731, 3303.83
8004, 1800.00000, 8730.82, 3303.66
8004, 2700.00000, 8754.1, 3313.75
8005, 0.00000, 8776.2, 3323.34
8005, 900.00000, 9332.82, 3566.72
8005, 1800.00000, 9442.98, 3615.24
8005, 2700.00000, 9451.22, 3618.96
8006, 0.00000, 9480.2, 3631.77
8006, 900.00000, 9501.03, 3641.1
8006, 1800.00000, 9523.71, 3651.16
8006, 2700.00000, 9546.26, 3661.15
8007, 0.00000, 9576.71, 3674.53
8007, 900.00000, 9599.48, 3684.65
8007, 1800.00000, 9622.02, 3694.67
8007, 2700.00000, 9644.15, 3704.53
8008, 0.00000, 9666.34, 3714.4
8008, 900.00000, 9706.74, 3732.1
8008, 1800.00000, 9731.47, 3743.05
8008, 2700.00000, 9751.11, 3751.84
8009, 0.00000, 9771.2, 3760.81
8009, 900.00000, 9134.61, 3479.39
8009, 1800.00000, 9077.82, 3454.36
8009, 2700.00000, 9076.39, 3453.74
8010, 0.00000, 9076.53, 3453.8
8010, 900.00000, 8380.12, 3152.82
8010, 1800.00000, 8315.56, 3125.11
8010, 2700.00000, 8292.15, 3115.33
8011, 0.00000, 8279.35, 3109.88
8011, 900.00000, 8260.37, 3101.84
8011, 1800.00000, 8247.96, 3096.58
8011, 2700.00000, 8236.62, 3091.74
8012, 0.00000, 8225.5, 3087
8012, 900.00000, 5141.81, 1823.33
8012, 1800.00000, 7119.86, 2625
8012, 2700.00000, 7638.5, 2839.54
8013, 0.00000, 7657.22, 2845.19
8013, 900.00000, 2592.44, 873.656
8013, 1800.00000, 7490.36, 2781.5
8013, 2700.00000, 6189.8, 2243.77
8014, 0.00000, 6945.05, 2552.87
8014, 900.00000, 6524.69, 2386.34
8014, 1800.00000, 1686.4, 553.109
8014, 2700.00000, 252.953, 62.0783
8015, 0.00000, 348.592, 92.8738
8015, 900.00000, 1246.76, 402.859
8015, 1800.00000, 1636.03, 539.024
8015, 2700.00000, 2451.5, 827.532
8016, 0.00000, 3146.79, 1075.35
8016, 900.00000, 3300.36, 1134.19
8016, 1800.00000, 3110.13, 1071.68
8016, 2700.00000, 2519.69, 854.86
8017, 0.00000, 1807.04, 600.025
8017, 900.00000, 1030.26, 332.137
8017, 1800.00000, 1074.09, 344.101
8017, 2700.00000, 1394.17, 452.858
8018, 0.00000, 1723.42, 567.961
8018, 900.00000, 2129.15, 710.737
8018, 1800.00000, 2011.66, 669.685
8018, 2700.00000, 1633.94, 538.509
8019, 0.00000, 1775.09, 589.198
8019, 900.00000, 2010.83, 669.178
8019, 1800.00000, 2491.9, 842.331
8019, 2700.00000, 2654.42, 900.759
8020, 0.00000, 2496.47, 845.146
8020, 900.00000, 1946.84, 644.275
8020, 1800.00000, 1239.43, 397.928
8020, 2700.00000, 1477.02, 478.614
8021, 0.00000, 1556.38, 506.932
8021, 900.00000, 1510.68, 492.481
8021, 1800.00000, 1316.52, 427.592
8021, 2700.00000, 1409.95, 460.879
8022, 0.00000, 1739.46, 578.151
8022, 900.00000, 10665.1, 4157.21
8022, 1800.00000, 7708.46, 2866.64
8022, 2700.00000, 6729.89, 2460.59
8023, 0.00000, 7222.11, 2662.34
8023, 900.00000, 7479.1, 2773.91
8023, 1800.00000, 7428.15, 2752.26
8023, 2700.00000, 7426.53, 2751.63
8024, 0.00000, 7424.51, 2750.84
8024, 900.00000, 8324.56, 3129.03
8024, 1800.00000, 8642.77, 3265.76
8024, 2700.00000, 8720.47, 3299.21
8025, 0.00000, 8802.92, 3334.42
8025, 900.00000, 8850.5, 3355.25
8025, 1800.00000, 8910.99, 3381.88
8025, 2700.00000, 8955.39, 3401.1
8026, 0.00000, 8994.46, 3418.14
8026, 900.00000, 9012.79, 3426.36
8026, 1800.00000, 9047.11, 3441.36
8026, 2700.00000, 9080.48, 3455.95
8027, 0.00000, 9115.7, 3471.38
8027, 900.00000, 9148.94, 3485.89
8027, 1800.00000, 9180.77, 3499.85
8027, 2700.00000, 9212.76, 3513.91
8028, 0.00000, 9250.27, 3530.36
8028, 900.00000, 8736.83, 3306.33
8028, 1800.00000, 8739.28, 3307.31
8028, 2700.00000, 8764.84, 3318.39
8029, 0.00000, 8791.78, 3330.09
8029, 900.00000, 9351, 3574.73
8029, 1800.00000, 9472.92, 3628.44
8029, 2700.00000, 9485.93, 3634.29
8030, 0.00000, 9523.6, 3650.95
8030, 900.00000, 9553.64, 3664.32
8030, 1800.00000, 9586.35, 3678.82
8030, 2700.00000, 9615.78, 3691.9
8031, 0.00000, 9649.47, 3706.68
8031, 900.00000, 9667.32, 3714.66
8031, 1800.00000, 9678.99, 3719.92
8031, 2700.00000, 9688.67, 3724.32
8032, 0.00000, 9700.98, 3729.83
8032, 900.00000, 9735.27, 3744.81
8032, 1800.00000, 9753.44, 3752.86
8032, 2700.00000, 9767.57, 3759.19
8033, 0.00000, 9780.04, 3764.8
8033, 900.00000, 9132.86, 3478.61
8033, 1800.00000, 9082.19, 3456.32
8033, 2700.00000, 9075.93, 3453.6
8034, 0.00000, 9074.42, 3452.95
8034, 900.00000, 8384.98, 3154.99
8034, 1800.00000, 8308.88, 3122.56
8034, 2700.00000, 8296.13, 3117.13
8035, 0.00000, 8281.52, 3110.94
8035, 900.00000, 8261.57, 3102.49
8035, 1800.00000, 8249.02, 3097.15
8035, 2700.00000, 8236.64, 3091.87
8036, 0.00000, 8224.7, 3086.78
8036, 900.00000, 5152.37, 1826.15
8036, 1800.00000, 7039.95, 2581.01
8036, 2700.00000, 7721.49, 2871.11
8037, 0.00000, 7660.02, 2843.51
8037, 900.00000, 2563.72, 867.791
8037, 1800.00000, 7255.38, 2676.76
8037, 2700.00000, 6046.37, 2186.24
8038, 0.00000, 6049.31, 2191.05
8038, 900.00000, 5687.75, 2049.92
8038, 1800.00000, 890.406, 285.282
8038, 2700.00000, 158.731, 31.0105
8039, 0.00000, 207.515, 45.7089
8039, 900.00000, 325.058, 85.4344
8039, 1800.00000, 1077.33, 341.606
8039, 2700.00000, 1901.64, 633.077
8040, 0.00000, 3030.63, 1037.35
8040, 900.00000, 3978.08, 1383.32
8040, 1800.00000, 3187.14, 1086.96
8040, 2700.00000, 2488.51, 833.956
8041, 0.00000, 1568.49, 509.576
8041, 900.00000, 600.836, 179.47
8041, 1800.00000, 696.24, 211.842
8041, 2700.00000, 1253.32, 405.422
8042, 0.00000, 1555.62, 513.503
8042, 900.00000, 1849.86, 617.003
8042, 1800.00000, 1676, 555.678
8042, 2700.00000, 1491.96, 486.898
8043, 0.00000, 1448.1, 468.201
8043, 900.00000, 1488.36, 483.633
8043, 1800.00000, 1432.93, 463.821
8043, 2700.00000, 970.789, 305.579
8044, 0.00000, 1320.53, 426.243
8044, 900.00000, 1416.19, 462.616
8044, 1800.00000, 1272.31, 413.763
8044, 2700.00000, 1444.6, 471.803
8045, 0.00000, 1487.07, 488.505
8045, 900.00000, 1281.92, 416.212
8045, 1800.00000, 1856.95, 615.136
8045, 2700.00000, 1872.66, 619.246
8046, 0.00000, 1273.88, 409.966
8046, 900.00000, 10269.3, 3982.93
8046, 1800.00000, 7414.03, 2743.48
8046, 2700.00000, 7159.51, 2640.1
8047, 0.00000, 7518.33, 2784.94
8047, 900.00000, 1393.74, 451.872
8047, 1800.00000, 7426.42, 2751.28
8047, 2700.00000, 5797.51, 2086.26
8048, 0.00000, 5986.4, 2163.59
8048, 900.00000, 7497.89, 2780.66
8048, 1800.00000, 7531.16, 2795.08
8048, 2700.00000, 7529.05, 2793.83
8049, 0.00000, 7554.28, 2804.41
8049, 900.00000, 7546.73, 2801.27
8049, 1800.00000, 7547.47, 2801.55
8049, 2700.00000, 7549.25, 2802.27
8050, 0.00000, 7550.52, 2802.77
8050, 900.00000, 7551.81, 2803.28
8050, 1800.00000, 7553.19, 2803.82
8050, 2700.00000, 7554.97, 2804.52
8051, 0.00000, 7556.13, 2804.97
8051, 900.00000, 7554.19, 2804.16
8051, 1800.00000, 7555.41, 2804.63
8051, 2700.00000, 7556.8, 2805.19
8052, 0.00000, 7557.51, 2805.46
8052, 900.00000, 7558.28, 2805.77
8052, 1800.00000, 7559.06, 2806.08
8052, 2700.00000, 7559.02, 2806.05
8053, 0.00000, 7559.09, 2806.05
8053, 900.00000, 7559.67, 2806.28
8053, 1800.00000, 7560.46, 2806.59
8053, 2700.00000, 7560.86, 2806.76
8054, 0.00000, 7560.44, 2806.6
8054, 900.00000, 3544.74, 1223.84
8054, 1800.00000, 6004.75, 2175.05
8054, 2700.00000, 6160.83, 2242.2
8055, 0.00000, 6143.96, 2236.97
8055, 900.00000, 2625.4, 894.689
8055, 1800.00000, 4723.04, 1674.1
8055, 2700.00000, 5592.12, 2004.88
8056, 0.00000, 6279.85, 2277.07
8056, 900.00000, 6356.65, 2312.14
8056, 1800.00000, 2939.79, 998.658
8056, 2700.00000, 5729.82, 2064.12
8057, 0.00000, 5486.79, 1965.97
8057, 900.00000, 6670.38, 2436.84
8057, 1800.00000, 6352.27, 2306.85
8057, 2700.00000, 2743.4, 931.425
8058, 0.00000, 4691.8, 1657.21
8058, 900.00000, 3247.17, 1120.34
8058, 1800.00000, 2988.65, 1027.98
8058, 2700.00000, 2912.42, 998.442
8059, 0.00000, 168.888, 32.8796
8059, 900.00000, 169.584, 33.1109
8059, 1800.00000, 171.151, 33.628
8059, 2700.00000, 189.548, 39.7108
8060, 0.00000, 191.973, 40.5149
8060, 900.00000, 189.154, 39.58
8060, 1800.00000, 191.562, 40.3782
8060, 2700.00000, 193.121, 40.8957
8061, 0.00000, 191.838, 40.4698
8061, 900.00000, 192.439, 40.6692
8061, 1800.00000, 555.6, 163.212
8061, 2700.00000, 599.754, 178.432
8062, 0.00000, 599.251, 178.26
8062, 900.00000, 797.959, 245.796
8062, 1800.00000, 409.459, 114.039
8062, 2700.00000, 446.202, 126.814
8063, 0.00000, 544.097, 159.608
8063, 900.00000, 406.856, 112.158
8063, 1800.00000, 350.542, 93.3774
8063, 2700.00000, 375.044, 101.53
8064, 0.00000, 286.75, 72.0497
8064, 900.00000, 394.861, 108.162
8064, 1800.00000, 371.94, 100.507
8064, 2700.00000, 371.225, 100.248
8065, 0.00000, 764.019, 234.834
8065, 900.00000, 713.771, 218.492
8065, 1800.00000, 786.104, 244.202
8065, 2700.00000, 870.155, 272.626
8066, 0.00000, 503.724, 145.185
8066, 900.00000, 617.377, 183.922
8066, 1800.00000, 647.632, 194.655
8066, 2700.00000, 629.208, 188.975
8067, 0.00000, 468.175, 135.758
8067, 900.00000, 277.347, 70.5315
8067, 1800.00000, 264.174, 66.095
8067, 2700.00000, 337.151, 90.2339
8068, 0.00000, 384.515, 104.789
8068, 900.00000, 741.675, 226.277
8068, 1800.00000, 976.093, 305.607
8068, 2700.00000, 1012.39, 318.567
8069, 0.00000, 1107.71, 351.605
8069, 900.00000, 905.154, 281.37
8069, 1800.00000, 539.872, 157.597
8069, 2700.00000, 493.935, 143.207
8070, 0.00000, 286.927, 74.0727
8070, 900.00000, 252.18, 62.4834
8070, 1800.00000, 238.85, 57.6932
8070, 2700.00000, 441.252, 124.046
8071, 0.00000, 525.084, 152.687
8071, 900.00000, 692.455, 210.207
8071, 1800.00000, 605.375, 180.735
8071, 2700.00000, 611.593, 182.49
8072, 0.00000, 565.661, 167.604
8072, 900.00000, 768.244, 235.113
8072, 1800.00000, 1028.26, 324.077
8072, 2700.00000, 832.474, 258.162
8073, 0.00000, 802.594, 247.972
8073, 900.00000, 416.73, 116.681
8073, 1800.00000, 405.233, 112.391
8073, 2700.00000, 353.865, 94.6351
